invoice_id,client_id,country,issue_date,due_date,amount_usd,paid_date,status
INV-PA-B2B-011-2025-01,PA-B2B-011,Panama,2025-01-05,2025-02-19,331045.49,2025-02-23,paid
INV-PA-B2B-011-2025-02,PA-B2B-011,Panama,2025-02-05,2025-03-22,342432.02,2025-03-28,paid
INV-PA-B2B-011-2025-03,PA-B2B-011,Panama,2025-03-05,2025-04-19,338892.51,2025-04-26,paid
INV-PA-B2B-011-2025-04,PA-B2B-011,Panama,2025-04-05,2025-05-20,336597.36,2025-05-27,paid
INV-PA-B2B-011-2025-05,PA-B2B-011,Panama,2025-05-05,2025-06-19,341119.16,2025-06-25,paid
INV-PA-B2B-011-2025-06,PA-B2B-011,Panama,2025-06-05,2025-07-20,336055.21,2025-07-28,paid
INV-PA-B2B-011-2025-07,PA-B2B-011,Panama,2025-07-05,2025-08-19,331651.33,2025-08-27,paid
INV-PA-B2B-011-2025-08,PA-B2B-011,Panama,2025-08-05,2025-09-19,349685.62,2025-09-24,paid
INV-PA-B2B-011-2025-09,PA-B2B-011,Panama,2025-09-05,2025-10-20,338063.24,2025-11-01,paid
INV-PA-B2B-011-2025-10,PA-B2B-011,Panama,2025-10-05,2025-11-19,343829.41,2025-11-25,paid
INV-PA-B2B-011-2025-11,PA-B2B-011,Panama,2025-11-05,2025-12-20,321233.95,2025-12-29,paid
INV-PA-B2B-011-2025-12,PA-B2B-011,Panama,2025-12-05,2026-01-19,323094.5,2026-02-01,paid
INV-PA-B2B-011-2026-01,PA-B2B-011,Panama,2026-01-05,2026-02-19,339753.61,2026-03-02,paid
INV-PA-B2B-011-2026-02,PA-B2B-011,Panama,2026-02-05,2026-03-22,333380.96,2026-03-22,paid
INV-PA-B2B-011-2026-03,PA-B2B-011,Panama,2026-03-05,2026-04-19,342078.43,2026-04-25,paid
INV-PA-B2B-011-2026-04,PA-B2B-011,Panama,2026-04-05,2026-05-20,337812.51,2026-05-26,paid
INV-PA-B2B-011-2026-05,PA-B2B-011,Panama,2026-05-05,2026-06-19,361465.8,2026-06-29,paid
INV-PA-B2B-011-2026-06,PA-B2B-011,Panama,2026-06-05,2026-07-20,350130.37,2026-07-30,open
INV-BO-B2B-001-2024-01,BO-B2B-001,Bolivia,2024-01-05,2024-02-04,1500037.03,2024-02-09,paid
INV-BO-B2B-001-2024-02,BO-B2B-001,Bolivia,2024-02-05,2024-03-06,1401162.44,2024-03-11,paid
INV-BO-B2B-001-2024-03,BO-B2B-001,Bolivia,2024-03-05,2024-04-04,1487547.85,2024-04-05,paid
INV-BO-B2B-001-2024-04,BO-B2B-001,Bolivia,2024-04-05,2024-05-05,1462085.55,2024-05-08,paid
INV-BO-B2B-001-2024-05,BO-B2B-001,Bolivia,2024-05-05,2024-06-04,1515777.73,2024-06-14,paid
INV-BO-B2B-001-2024-06,BO-B2B-001,Bolivia,2024-06-05,2024-07-05,1493938.27,2024-07-14,paid
INV-BO-B2B-001-2024-07,BO-B2B-001,Bolivia,2024-07-05,2024-08-04,1477182.93,2024-08-11,paid
INV-BO-B2B-001-2024-08,BO-B2B-001,Bolivia,2024-08-05,2024-09-04,1447264.21,2024-09-04,paid
INV-BO-B2B-001-2024-09,BO-B2B-001,Bolivia,2024-09-05,2024-10-05,1490150.64,2024-10-13,paid
INV-BO-B2B-001-2024-10,BO-B2B-001,Bolivia,2024-10-05,2024-11-04,1525859.36,2024-11-18,paid
INV-BO-B2B-001-2024-11,BO-B2B-001,Bolivia,2024-11-05,2024-12-05,1540750.02,2024-12-06,paid
INV-BO-B2B-001-2024-12,BO-B2B-001,Bolivia,2024-12-05,2025-01-04,1486346.26,2025-01-12,paid
INV-BO-B2B-001-2025-01,BO-B2B-001,Bolivia,2025-01-05,2025-02-04,1578541.32,2025-02-17,paid
INV-BO-B2B-001-2025-02,BO-B2B-001,Bolivia,2025-02-05,2025-03-07,1538407.73,2025-03-11,paid
INV-BO-B2B-001-2025-03,BO-B2B-001,Bolivia,2025-03-05,2025-04-04,1481704.16,2025-04-14,paid
INV-BO-B2B-001-2025-04,BO-B2B-001,Bolivia,2025-04-05,2025-05-05,1478962.06,2025-05-10,paid
INV-BO-B2B-001-2025-05,BO-B2B-001,Bolivia,2025-05-05,2025-06-04,1512184.17,2025-06-18,paid
INV-BO-B2B-001-2025-06,BO-B2B-001,Bolivia,2025-06-05,2025-07-05,1508707.87,2025-07-05,paid
INV-BO-B2B-001-2025-07,BO-B2B-001,Bolivia,2025-07-05,2025-08-04,1538692.9,2025-08-07,paid
INV-BO-B2B-001-2025-08,BO-B2B-001,Bolivia,2025-08-05,2025-09-04,1528357.91,2025-09-10,paid
INV-BO-B2B-001-2025-09,BO-B2B-001,Bolivia,2025-09-05,2025-10-05,1522515.77,2025-10-15,paid
INV-BO-B2B-001-2025-10,BO-B2B-001,Bolivia,2025-10-05,2025-11-04,1488364.31,2025-11-07,paid
INV-BO-B2B-001-2025-11,BO-B2B-001,Bolivia,2025-11-05,2025-12-05,1559729.91,2025-12-08,paid
INV-BO-B2B-001-2025-12,BO-B2B-001,Bolivia,2025-12-05,2026-01-04,1493545.26,2026-01-13,paid
INV-BO-B2B-001-2026-01,BO-B2B-001,Bolivia,2026-01-05,2026-02-04,1581363.69,2026-02-10,paid
INV-BO-B2B-001-2026-02,BO-B2B-001,Bolivia,2026-02-05,2026-03-07,1490491.07,2026-03-17,paid
INV-BO-B2B-001-2026-03,BO-B2B-001,Bolivia,2026-03-05,2026-04-04,1503238.35,2026-04-12,paid
INV-BO-B2B-001-2026-04,BO-B2B-001,Bolivia,2026-04-05,2026-05-05,1530458.01,2026-05-05,paid
INV-BO-B2B-001-2026-05,BO-B2B-001,Bolivia,2026-05-05,2026-06-04,1548017.37,2026-06-09,paid
INV-BO-B2B-001-2026-06,BO-B2B-001,Bolivia,2026-06-05,2026-07-05,1545621.22,2026-07-14,open
INV-BO-B2B-002-2024-01,BO-B2B-002,Bolivia,2024-01-05,2024-02-19,932414.45,2024-03-01,paid
INV-BO-B2B-002-2024-02,BO-B2B-002,Bolivia,2024-02-05,2024-03-21,948440.58,2024-03-24,paid
INV-BO-B2B-002-2024-03,BO-B2B-002,Bolivia,2024-03-05,2024-04-19,929246.24,2024-04-19,paid
INV-BO-B2B-002-2024-04,BO-B2B-002,Bolivia,2024-04-05,2024-05-20,953370.98,2024-05-24,paid
INV-BO-B2B-002-2024-05,BO-B2B-002,Bolivia,2024-05-05,2024-06-19,906184.03,2024-06-22,paid
INV-BO-B2B-002-2024-06,BO-B2B-002,Bolivia,2024-06-05,2024-07-20,935576.12,2024-08-03,paid
INV-BO-B2B-002-2024-07,BO-B2B-002,Bolivia,2024-07-05,2024-08-19,922995.63,2024-08-19,paid
INV-BO-B2B-002-2024-08,BO-B2B-002,Bolivia,2024-08-05,2024-09-19,978847.98,2024-10-02,paid
INV-BO-B2B-002-2024-09,BO-B2B-002,Bolivia,2024-09-05,2024-10-20,945557.01,2024-10-23,paid
INV-BO-B2B-002-2024-10,BO-B2B-002,Bolivia,2024-10-05,2024-11-19,974081.94,2024-11-19,paid
INV-BO-B2B-002-2024-11,BO-B2B-002,Bolivia,2024-11-05,2024-12-20,929311.25,2024-12-25,paid
INV-BO-B2B-002-2024-12,BO-B2B-002,Bolivia,2024-12-05,2025-01-19,997410.37,2025-01-23,paid
INV-BO-B2B-002-2025-01,BO-B2B-002,Bolivia,2025-01-05,2025-02-19,971343.43,2025-03-03,paid
INV-BO-B2B-002-2025-02,BO-B2B-002,Bolivia,2025-02-05,2025-03-22,1013632.74,2025-03-25,paid
INV-BO-B2B-002-2025-03,BO-B2B-002,Bolivia,2025-03-05,2025-04-19,973909.5,2025-05-04,paid
INV-BO-B2B-002-2025-04,BO-B2B-002,Bolivia,2025-04-05,2025-05-20,947387.33,2025-05-31,paid
INV-BO-B2B-002-2025-05,BO-B2B-002,Bolivia,2025-05-05,2025-06-19,959375.52,2025-06-26,paid
INV-BO-B2B-002-2025-06,BO-B2B-002,Bolivia,2025-06-05,2025-07-20,976811.19,2025-07-21,paid
INV-BO-B2B-002-2025-07,BO-B2B-002,Bolivia,2025-07-05,2025-08-19,964857.67,2025-08-26,paid
INV-BO-B2B-002-2025-08,BO-B2B-002,Bolivia,2025-08-05,2025-09-19,1006314.88,2025-09-24,paid
INV-BO-B2B-002-2025-09,BO-B2B-002,Bolivia,2025-09-05,2025-10-20,990330.44,2025-10-29,paid
INV-BO-B2B-002-2025-10,BO-B2B-002,Bolivia,2025-10-05,2025-11-19,972335.49,2025-11-29,paid
INV-BO-B2B-002-2025-11,BO-B2B-002,Bolivia,2025-11-05,2025-12-20,1010314.57,2026-01-08,paid
INV-BO-B2B-002-2025-12,BO-B2B-002,Bolivia,2025-12-05,2026-01-19,988911.61,2026-01-23,paid
INV-BO-B2B-002-2026-01,BO-B2B-002,Bolivia,2026-01-05,2026-02-19,1014349.94,2026-03-01,paid
INV-BO-B2B-002-2026-02,BO-B2B-002,Bolivia,2026-02-05,2026-03-22,990707.23,2026-03-26,paid
INV-BO-B2B-002-2026-03,BO-B2B-002,Bolivia,2026-03-05,2026-04-19,1014793.37,2026-04-21,paid
INV-BO-B2B-002-2026-04,BO-B2B-002,Bolivia,2026-04-05,2026-05-20,998150.31,2026-05-26,paid
INV-BO-B2B-002-2026-05,BO-B2B-002,Bolivia,2026-05-05,2026-06-19,1029192.93,2026-06-22,paid
INV-BO-B2B-002-2026-06,BO-B2B-002,Bolivia,2026-06-05,2026-07-20,974827.6,2026-07-20,open
INV-BO-B2B-003-2024-01,BO-B2B-003,Bolivia,2024-01-05,2024-03-05,684460.12,2024-03-05,paid
INV-BO-B2B-003-2024-02,BO-B2B-003,Bolivia,2024-02-05,2024-04-05,701501.69,2024-04-05,paid
INV-BO-B2B-003-2024-03,BO-B2B-003,Bolivia,2024-03-05,2024-05-04,695587.84,2024-05-06,paid
INV-BO-B2B-003-2024-04,BO-B2B-003,Bolivia,2024-04-05,2024-06-04,700993.86,2024-06-17,paid
INV-BO-B2B-003-2024-05,BO-B2B-003,Bolivia,2024-05-05,2024-07-04,718413.36,2024-07-10,paid
INV-BO-B2B-003-2024-06,BO-B2B-003,Bolivia,2024-06-05,2024-08-04,704214.16,2024-08-08,paid
INV-BO-B2B-003-2024-07,BO-B2B-003,Bolivia,2024-07-05,2024-09-03,717200.08,2024-09-12,paid
INV-BO-B2B-003-2024-08,BO-B2B-003,Bolivia,2024-08-05,2024-10-04,701446.37,2024-10-10,paid
INV-BO-B2B-003-2024-09,BO-B2B-003,Bolivia,2024-09-05,2024-11-04,687568.38,2024-11-11,paid
INV-BO-B2B-003-2024-10,BO-B2B-003,Bolivia,2024-10-05,2024-12-04,728897.81,2024-12-09,paid
INV-BO-B2B-003-2024-11,BO-B2B-003,Bolivia,2024-11-05,2025-01-04,746292.77,2025-01-06,paid
INV-BO-B2B-003-2024-12,BO-B2B-003,Bolivia,2024-12-05,2025-02-03,724609.67,2025-02-09,paid
INV-BO-B2B-003-2025-01,BO-B2B-003,Bolivia,2025-01-05,2025-03-06,721819.6,2025-03-11,paid
INV-BO-B2B-003-2025-02,BO-B2B-003,Bolivia,2025-02-05,2025-04-06,726632.02,2025-04-16,paid
INV-BO-B2B-003-2025-03,BO-B2B-003,Bolivia,2025-03-05,2025-05-04,747197.61,2025-05-10,paid
INV-BO-B2B-003-2025-04,BO-B2B-003,Bolivia,2025-04-05,2025-06-04,740687.02,2025-06-06,paid
INV-BO-B2B-003-2025-05,BO-B2B-003,Bolivia,2025-05-05,2025-07-04,741806.06,2025-07-06,paid
INV-BO-B2B-003-2025-06,BO-B2B-003,Bolivia,2025-06-05,2025-08-04,748505.69,2025-08-21,paid
INV-BO-B2B-003-2025-07,BO-B2B-003,Bolivia,2025-07-05,2025-09-03,732395.6,2025-09-03,paid
INV-BO-B2B-003-2025-08,BO-B2B-003,Bolivia,2025-08-05,2025-10-04,727997.71,2025-10-16,paid
INV-BO-B2B-003-2025-09,BO-B2B-003,Bolivia,2025-09-05,2025-11-04,746068.77,2025-11-11,paid
INV-BO-B2B-003-2025-10,BO-B2B-003,Bolivia,2025-10-05,2025-12-04,754780.13,2025-12-12,paid
INV-BO-B2B-003-2025-11,BO-B2B-003,Bolivia,2025-11-05,2026-01-04,759837.43,2026-01-15,paid
INV-BO-B2B-003-2025-12,BO-B2B-003,Bolivia,2025-12-05,2026-02-03,766382.12,2026-02-11,paid
INV-BO-B2B-003-2026-01,BO-B2B-003,Bolivia,2026-01-05,2026-03-06,758884.01,2026-03-10,paid
INV-BO-B2B-003-2026-02,BO-B2B-003,Bolivia,2026-02-05,2026-04-06,738197.52,2026-04-21,paid
INV-BO-B2B-003-2026-03,BO-B2B-003,Bolivia,2026-03-05,2026-05-04,752244.66,2026-05-14,paid
INV-BO-B2B-003-2026-04,BO-B2B-003,Bolivia,2026-04-05,2026-06-04,752731.96,2026-06-07,paid
INV-BO-B2B-003-2026-05,BO-B2B-003,Bolivia,2026-05-05,2026-07-04,752913.95,2026-07-17,open
INV-BO-B2B-003-2026-06,BO-B2B-003,Bolivia,2026-06-05,2026-08-04,763057.18,2026-08-04,open
INV-BO-B2B-004-2024-01,BO-B2B-004,Bolivia,2024-01-05,2024-02-04,560541.64,2024-02-19,paid
INV-BO-B2B-004-2024-02,BO-B2B-004,Bolivia,2024-02-05,2024-03-06,561959.26,2024-03-06,paid
INV-BO-B2B-004-2024-03,BO-B2B-004,Bolivia,2024-03-05,2024-04-04,587609.82,2024-04-13,paid
INV-BO-B2B-004-2024-04,BO-B2B-004,Bolivia,2024-04-05,2024-05-05,566399.01,2024-05-09,paid
INV-BO-B2B-004-2024-05,BO-B2B-004,Bolivia,2024-05-05,2024-06-04,581053.58,2024-06-07,paid
INV-BO-B2B-004-2024-06,BO-B2B-004,Bolivia,2024-06-05,2024-07-05,583274.52,2024-07-14,paid
INV-BO-B2B-004-2024-07,BO-B2B-004,Bolivia,2024-07-05,2024-08-04,574260.62,2024-08-11,paid
INV-BO-B2B-004-2024-08,BO-B2B-004,Bolivia,2024-08-05,2024-09-04,570884.67,2024-09-15,paid
INV-BO-B2B-004-2024-09,BO-B2B-004,Bolivia,2024-09-05,2024-10-05,564464.0,2024-10-05,paid
INV-BO-B2B-004-2024-10,BO-B2B-004,Bolivia,2024-10-05,2024-11-04,582872.89,2024-11-13,paid
INV-BO-B2B-004-2024-11,BO-B2B-004,Bolivia,2024-11-05,2024-12-05,582763.85,2024-12-13,paid
INV-BO-B2B-004-2024-12,BO-B2B-004,Bolivia,2024-12-05,2025-01-04,574938.62,2025-01-14,paid
INV-BO-B2B-004-2025-01,BO-B2B-004,Bolivia,2025-01-05,2025-02-04,579554.57,2025-02-08,paid
INV-BO-B2B-004-2025-02,BO-B2B-004,Bolivia,2025-02-05,2025-03-07,577916.87,2025-03-23,paid
INV-BO-B2B-004-2025-03,BO-B2B-004,Bolivia,2025-03-05,2025-04-04,563104.5,2025-04-12,paid
INV-BO-B2B-004-2025-04,BO-B2B-004,Bolivia,2025-04-05,2025-05-05,565143.35,2025-05-10,paid
INV-BO-B2B-004-2025-05,BO-B2B-004,Bolivia,2025-05-05,2025-06-04,580846.17,2025-06-04,paid
INV-BO-B2B-004-2025-06,BO-B2B-004,Bolivia,2025-06-05,2025-07-05,591958.26,2025-07-09,paid
INV-BO-B2B-004-2025-07,BO-B2B-004,Bolivia,2025-07-05,2025-08-04,564628.58,2025-08-14,paid
INV-BO-B2B-004-2025-08,BO-B2B-004,Bolivia,2025-08-05,2025-09-04,607498.23,2025-09-17,paid
INV-BO-B2B-004-2025-09,BO-B2B-004,Bolivia,2025-09-05,2025-10-05,596050.35,2025-10-11,paid
INV-BO-B2B-004-2025-10,BO-B2B-004,Bolivia,2025-10-05,2025-11-04,609236.2,2025-11-18,paid
INV-BO-B2B-004-2025-11,BO-B2B-004,Bolivia,2025-11-05,2025-12-05,608386.98,2025-12-06,paid
INV-BO-B2B-004-2025-12,BO-B2B-004,Bolivia,2025-12-05,2026-01-04,598641.88,2026-01-12,paid
INV-BO-B2B-004-2026-01,BO-B2B-004,Bolivia,2026-01-05,2026-02-04,576480.32,2026-02-12,paid
INV-BO-B2B-004-2026-02,BO-B2B-004,Bolivia,2026-02-05,2026-03-07,627090.12,2026-03-16,paid
INV-BO-B2B-004-2026-03,BO-B2B-004,Bolivia,2026-03-05,2026-04-04,618684.57,2026-04-11,paid
INV-BO-B2B-004-2026-04,BO-B2B-004,Bolivia,2026-04-05,2026-05-05,601339.59,2026-05-13,paid
INV-BO-B2B-004-2026-05,BO-B2B-004,Bolivia,2026-05-05,2026-06-04,593955.58,2026-06-05,paid
INV-BO-B2B-004-2026-06,BO-B2B-004,Bolivia,2026-06-05,2026-07-05,620759.69,2026-07-18,open
INV-BO-B2B-005-2024-01,BO-B2B-005,Bolivia,2024-01-05,2024-02-19,462361.49,2024-03-01,paid
INV-BO-B2B-005-2024-02,BO-B2B-005,Bolivia,2024-02-05,2024-03-21,471975.39,2024-03-29,paid
INV-BO-B2B-005-2024-03,BO-B2B-005,Bolivia,2024-03-05,2024-04-19,478361.78,2024-04-30,paid
INV-BO-B2B-005-2024-04,BO-B2B-005,Bolivia,2024-04-05,2024-05-20,475950.65,2024-06-02,paid
INV-BO-B2B-005-2024-05,BO-B2B-005,Bolivia,2024-05-05,2024-06-19,479308.74,2024-06-28,paid
INV-BO-B2B-005-2024-06,BO-B2B-005,Bolivia,2024-06-05,2024-07-20,469650.27,2024-08-06,paid
INV-BO-B2B-005-2024-07,BO-B2B-005,Bolivia,2024-07-05,2024-08-19,483256.2,2024-08-29,paid
INV-BO-B2B-005-2024-08,BO-B2B-005,Bolivia,2024-08-05,2024-09-19,464742.56,2024-09-21,paid
INV-BO-B2B-005-2024-09,BO-B2B-005,Bolivia,2024-09-05,2024-10-20,493193.64,2024-10-27,paid
INV-BO-B2B-005-2024-10,BO-B2B-005,Bolivia,2024-10-05,2024-11-19,464223.21,2024-11-30,paid
INV-BO-B2B-005-2024-11,BO-B2B-005,Bolivia,2024-11-05,2024-12-20,478311.56,2025-01-02,paid
INV-BO-B2B-005-2024-12,BO-B2B-005,Bolivia,2024-12-05,2025-01-19,483899.93,2025-01-26,paid
INV-BO-B2B-005-2025-01,BO-B2B-005,Bolivia,2025-01-05,2025-02-19,497557.35,2025-02-21,paid
INV-BO-B2B-005-2025-02,BO-B2B-005,Bolivia,2025-02-05,2025-03-22,477599.1,2025-03-27,paid
INV-BO-B2B-005-2025-03,BO-B2B-005,Bolivia,2025-03-05,2025-04-19,496542.43,2025-04-19,paid
INV-BO-B2B-005-2025-04,BO-B2B-005,Bolivia,2025-04-05,2025-05-20,473551.98,2025-05-30,paid
INV-BO-B2B-005-2025-05,BO-B2B-005,Bolivia,2025-05-05,2025-06-19,484956.74,2025-06-23,paid
INV-BO-B2B-005-2025-06,BO-B2B-005,Bolivia,2025-06-05,2025-07-20,474129.23,2025-07-23,paid
INV-BO-B2B-005-2025-07,BO-B2B-005,Bolivia,2025-07-05,2025-08-19,493223.13,2025-08-30,paid
INV-BO-B2B-005-2025-08,BO-B2B-005,Bolivia,2025-08-05,2025-09-19,486961.61,2025-10-03,paid
INV-BO-B2B-005-2025-09,BO-B2B-005,Bolivia,2025-09-05,2025-10-20,489026.0,2025-10-23,paid
INV-BO-B2B-005-2025-10,BO-B2B-005,Bolivia,2025-10-05,2025-11-19,512525.67,2025-11-26,paid
INV-BO-B2B-005-2025-11,BO-B2B-005,Bolivia,2025-11-05,2025-12-20,492778.62,2025-12-25,paid
INV-BO-B2B-005-2025-12,BO-B2B-005,Bolivia,2025-12-05,2026-01-19,513196.54,2026-02-01,paid
INV-BO-B2B-005-2026-01,BO-B2B-005,Bolivia,2026-01-05,2026-02-19,492630.02,2026-02-25,paid
INV-BO-B2B-005-2026-02,BO-B2B-005,Bolivia,2026-02-05,2026-03-22,502901.49,2026-03-23,paid
INV-BO-B2B-005-2026-03,BO-B2B-005,Bolivia,2026-03-05,2026-04-19,502690.34,2026-04-25,paid
INV-BO-B2B-005-2026-04,BO-B2B-005,Bolivia,2026-04-05,2026-05-20,516145.72,2026-06-01,paid
INV-BO-B2B-005-2026-05,BO-B2B-005,Bolivia,2026-05-05,2026-06-19,502450.75,2026-06-24,paid
INV-BO-B2B-005-2026-06,BO-B2B-005,Bolivia,2026-06-05,2026-07-20,513815.65,2026-07-23,open
INV-BO-B2B-006-2024-01,BO-B2B-006,Bolivia,2024-01-05,2024-03-05,411607.09,2024-03-11,paid
INV-BO-B2B-006-2024-02,BO-B2B-006,Bolivia,2024-02-05,2024-04-05,399976.31,2024-04-06,paid
INV-BO-B2B-006-2024-03,BO-B2B-006,Bolivia,2024-03-05,2024-05-04,420831.01,2024-05-09,paid
INV-BO-B2B-006-2024-04,BO-B2B-006,Bolivia,2024-04-05,2024-06-04,423517.21,2024-06-07,paid
INV-BO-B2B-006-2024-05,BO-B2B-006,Bolivia,2024-05-05,2024-07-04,413272.86,2024-07-22,paid
INV-BO-B2B-006-2024-06,BO-B2B-006,Bolivia,2024-06-05,2024-08-04,403280.8,2024-08-04,paid
INV-BO-B2B-006-2024-07,BO-B2B-006,Bolivia,2024-07-05,2024-09-03,423693.15,2024-09-05,paid
INV-BO-B2B-006-2024-08,BO-B2B-006,Bolivia,2024-08-05,2024-10-04,413790.77,2024-10-07,paid
INV-BO-B2B-006-2024-09,BO-B2B-006,Bolivia,2024-09-05,2024-11-04,417228.78,2024-11-05,paid
INV-BO-B2B-006-2024-10,BO-B2B-006,Bolivia,2024-10-05,2024-12-04,414540.03,2024-12-12,paid
INV-BO-B2B-006-2024-11,BO-B2B-006,Bolivia,2024-11-05,2025-01-04,408748.09,2025-01-06,paid
INV-BO-B2B-006-2024-12,BO-B2B-006,Bolivia,2024-12-05,2025-02-03,415222.47,2025-02-03,paid
INV-BO-B2B-006-2025-01,BO-B2B-006,Bolivia,2025-01-05,2025-03-06,415635.12,2025-03-13,paid
INV-BO-B2B-006-2025-02,BO-B2B-006,Bolivia,2025-02-05,2025-04-06,416866.02,2025-04-11,paid
INV-BO-B2B-006-2025-03,BO-B2B-006,Bolivia,2025-03-05,2025-05-04,421093.42,2025-05-07,paid
INV-BO-B2B-006-2025-04,BO-B2B-006,Bolivia,2025-04-05,2025-06-04,428191.65,2025-06-17,paid
INV-BO-B2B-006-2025-05,BO-B2B-006,Bolivia,2025-05-05,2025-07-04,419456.11,2025-07-12,paid
INV-BO-B2B-006-2025-06,BO-B2B-006,Bolivia,2025-06-05,2025-08-04,422399.28,2025-08-12,paid
INV-BO-B2B-006-2025-07,BO-B2B-006,Bolivia,2025-07-05,2025-09-03,439024.78,2025-09-12,paid
INV-BO-B2B-006-2025-08,BO-B2B-006,Bolivia,2025-08-05,2025-10-04,411689.26,2025-10-12,paid
INV-BO-B2B-006-2025-09,BO-B2B-006,Bolivia,2025-09-05,2025-11-04,438294.6,2025-11-09,paid
INV-BO-B2B-006-2025-10,BO-B2B-006,Bolivia,2025-10-05,2025-12-04,437310.56,2025-12-07,paid
INV-BO-B2B-006-2025-11,BO-B2B-006,Bolivia,2025-11-05,2026-01-04,417179.67,2026-01-11,paid
INV-BO-B2B-006-2025-12,BO-B2B-006,Bolivia,2025-12-05,2026-02-03,415962.51,2026-02-08,paid
INV-BO-B2B-006-2026-01,BO-B2B-006,Bolivia,2026-01-05,2026-03-06,443172.19,2026-03-06,paid
INV-BO-B2B-006-2026-02,BO-B2B-006,Bolivia,2026-02-05,2026-04-06,422051.98,2026-04-07,paid
INV-BO-B2B-006-2026-03,BO-B2B-006,Bolivia,2026-03-05,2026-05-04,433524.76,2026-05-08,paid
INV-BO-B2B-006-2026-04,BO-B2B-006,Bolivia,2026-04-05,2026-06-04,447508.22,2026-06-15,paid
INV-BO-B2B-006-2026-05,BO-B2B-006,Bolivia,2026-05-05,2026-07-04,440589.91,2026-07-11,open
INV-BO-B2B-006-2026-06,BO-B2B-006,Bolivia,2026-06-05,2026-08-04,440790.87,2026-08-06,open
INV-BO-B2B-007-2024-01,BO-B2B-007,Bolivia,2024-01-05,2024-02-04,364479.35,2024-02-04,paid
INV-BO-B2B-007-2024-02,BO-B2B-007,Bolivia,2024-02-05,2024-03-06,365231.03,2024-03-18,paid
INV-BO-B2B-007-2024-03,BO-B2B-007,Bolivia,2024-03-05,2024-04-04,361599.32,2024-04-09,paid
INV-BO-B2B-007-2024-04,BO-B2B-007,Bolivia,2024-04-05,2024-05-05,363879.41,2024-05-05,paid
INV-BO-B2B-007-2024-05,BO-B2B-007,Bolivia,2024-05-05,2024-06-04,364074.45,2024-06-09,paid
INV-BO-B2B-007-2024-06,BO-B2B-007,Bolivia,2024-06-05,2024-07-05,362417.74,2024-07-15,paid
INV-BO-B2B-007-2024-07,BO-B2B-007,Bolivia,2024-07-05,2024-08-04,363148.41,2024-08-04,paid
INV-BO-B2B-007-2024-08,BO-B2B-007,Bolivia,2024-08-05,2024-09-04,363571.43,2024-09-10,paid
INV-BO-B2B-007-2024-09,BO-B2B-007,Bolivia,2024-09-05,2024-10-05,366353.75,2024-10-12,paid
INV-BO-B2B-007-2024-10,BO-B2B-007,Bolivia,2024-10-05,2024-11-04,374123.14,2024-11-05,paid
INV-BO-B2B-007-2024-11,BO-B2B-007,Bolivia,2024-11-05,2024-12-05,368635.55,2024-12-17,paid
INV-BO-B2B-007-2024-12,BO-B2B-007,Bolivia,2024-12-05,2025-01-04,355704.08,2025-01-11,paid
INV-BO-B2B-007-2025-01,BO-B2B-007,Bolivia,2025-01-05,2025-02-04,364884.43,2025-02-08,paid
INV-BO-B2B-007-2025-02,BO-B2B-007,Bolivia,2025-02-05,2025-03-07,363467.17,2025-03-12,paid
INV-BO-B2B-007-2025-03,BO-B2B-007,Bolivia,2025-03-05,2025-04-04,384947.56,2025-04-04,paid
INV-BO-B2B-007-2025-04,BO-B2B-007,Bolivia,2025-04-05,2025-05-05,363357.32,2025-05-05,paid
INV-BO-B2B-007-2025-05,BO-B2B-007,Bolivia,2025-05-05,2025-06-04,385994.89,2025-06-08,paid
INV-BO-B2B-007-2025-06,BO-B2B-007,Bolivia,2025-06-05,2025-07-05,373627.71,2025-07-09,paid
INV-BO-B2B-007-2025-07,BO-B2B-007,Bolivia,2025-07-05,2025-08-04,367741.8,2025-08-09,paid
INV-BO-B2B-007-2025-08,BO-B2B-007,Bolivia,2025-08-05,2025-09-04,394623.16,2025-09-17,paid
INV-BO-B2B-007-2025-09,BO-B2B-007,Bolivia,2025-09-05,2025-10-05,370259.66,2025-10-14,paid
INV-BO-B2B-007-2025-10,BO-B2B-007,Bolivia,2025-10-05,2025-11-04,371344.32,2025-11-04,paid
INV-BO-B2B-007-2025-11,BO-B2B-007,Bolivia,2025-11-05,2025-12-05,386312.75,2025-12-17,paid
INV-BO-B2B-007-2025-12,BO-B2B-007,Bolivia,2025-12-05,2026-01-04,387484.16,2026-01-08,paid
INV-BO-B2B-007-2026-01,BO-B2B-007,Bolivia,2026-01-05,2026-02-04,379143.7,2026-02-14,paid
INV-BO-B2B-007-2026-02,BO-B2B-007,Bolivia,2026-02-05,2026-03-07,384359.23,2026-03-11,paid
INV-BO-B2B-007-2026-03,BO-B2B-007,Bolivia,2026-03-05,2026-04-04,370133.27,2026-04-11,paid
INV-BO-B2B-007-2026-04,BO-B2B-007,Bolivia,2026-04-05,2026-05-05,391631.62,2026-05-05,paid
INV-BO-B2B-007-2026-05,BO-B2B-007,Bolivia,2026-05-05,2026-06-04,389168.93,2026-06-12,paid
INV-BO-B2B-007-2026-06,BO-B2B-007,Bolivia,2026-06-05,2026-07-05,391011.97,2026-07-15,open
INV-BO-B2B-008-2024-01,BO-B2B-008,Bolivia,2024-01-05,2024-02-19,316139.58,2024-02-19,paid
